Id,SalePrice
2734,145489.35926745375
2735,136201.9728631813
2736,141285.12595895695
2737,124331.19081669445
2738,130746.44993064749
2739,156328.4142084599
2740,126606.64588814658
2741,145587.2230738079
2742,149725.9991326637
2743,149928.97813476756
2744,149120.96087271854
2745,135170.21242298573
2746,133110.2043652768
2747,138763.19901588574
2748,133399.7110126233
2749,133628.7100768248
2750,135592.25287641044
2751,134490.20670198975
2752,230250.9292554631
2753,154253.4328920373
2754,152755.508661803
2755,132030.45377587984
2756,76246.05358170532
2757,90124.18390106811
2758,82879.04959475985
2759,134290.66952745663
2760,128047.6023305888
2761,148217.01418320884
2762,147221.57915077524
2763,178652.47409959798
2764,159456.89205451412
2765,258650.33188353397
2766,143205.70604081024
2767,89888.96475459314
2768,127374.06889760269
2769,131705.43156985645
2770,151406.7544662358
2771,113575.36510360723
2772,124863.87571812655
2773,134704.95963567187
2774,139093.79403389624
2775,129653.76405286974
2776,134985.92285706525
2777,149973.45511955823
2778,144265.23321751994
2779,126578.58499828956
2780,103755.66166116446
2781,99879.19891701809
2782,93102.41812176375
2783,103189.93745331999
2784,114701.46136987202
2785,132802.61888438815
2786,62840.689398037954
2787,115392.67012582909
2788,84598.29604914741
2789,191254.69574815527
2790,90012.21840995204
2791,109636.68371412608
2792,65590.24771835093
2793,143647.9766542295
2794,96889.41352425757
2795,115255.87338343561
2796,94862.00883041845
2797,149635.8032816703
2798,111544.94682758534
2799,117706.90409110513
2800,82723.89586070662
2801,103458.52324089053
2802,142733.61096877212
2803,140892.6795186991
2804,125239.27463254602
2805,91570.8224281341
2806,91938.1052138803
2807,150957.92547363302
2808,146081.31193575135
2809,129840.27130650834
2810,134243.48903860996
2811,152128.6788753677
2812,143807.9703896609
2813,137636.2834135164
2814,154354.05286225877
2815,101761.874025632
2816,245084.19133177385
2817,143129.45671302182
2818,132021.4462868458
2819,172134.8088441784
2820,135824.23684744543
2821,104864.55449977616
2822,145042.7256731669
2823,174914.0120586343
2824,164284.4675171593
2825,141759.91402422907
2826,126644.87720208289
2827,137417.56864635827
2828,193949.80573285138
2829,169677.73332322057
2830,235658.47080052405
2831,192569.45590897175
2832,217487.72317200815
2833,279653.19360337645
2834,216266.97107984728
2835,217170.76204767832
2836,198602.04271404727
2837,168595.85285574736
2838,147349.08618423398
2839,180353.89318410953
2840,197103.03729720562
2841,206977.1485782894
2842,224886.9283105552
2843,165390.8088535925
2844,168344.34553999617
2845,123298.65227544688
2846,216226.96177408425
2847,206642.2022611553
2848,202543.65682764555
2849,215249.27773317203
2850,275505.7592691027
2851,227056.30410100374
2852,236893.77238795793
2853,234314.744857046
2854,139379.54669988502
2855,199107.78808219722
2856,209676.42217218818
2857,195098.57007666965
2858,190485.98790787678
2859,129961.90334071375
2860,121624.58975188214
2861,127633.97709031432
2862,186687.8355856006
2863,118319.76153604507
2864,225668.9271189746
2865,131775.17804139946
2866,149549.6364020445
2867,91909.30241833068
2868,89748.82974303121
2869,130885.09843431295
2870,145476.60612827406
2871,107440.78885368753
2872,57634.67132893479
2873,105133.92933393567
2874,136198.43568413213
2875,133340.0963873519
2876,158957.10820564706
2877,140008.77590959123
2878,169472.89388369606
2879,146832.82374636419
2880,124920.44546490042
2881,153097.62693413434
2882,179080.53209129235
2883,172623.50968370627
2884,175959.16493898904
2885,165518.00457388745
2886,218949.35393237462
2887,101556.10236439148
2888,121237.95821862531
2889,69670.30962405638
2890,82429.43960730318
2891,139611.59278679598
2892,49635.685259243815
2893,90651.34743144459
2894,56565.36698932927
2895,286393.4742820087
2896,259128.893738732
2897,179831.54810316194
2898,137641.42822187458
2899,216910.0522609807
2900,156776.97410930594
2901,202151.1408185727
2902,181002.40849575153
2903,348738.8095099787
2904,342950.21121435566
2905,128086.91160544849
2906,200311.23881388825
2907,111761.52705515135
2908,131837.70716540667
2909,149477.64960010073
2910,81309.95468456489
2911,87647.32826149615
2912,155301.30654861196
2913,88360.32079574115
2914,80617.0845299712
2915,82153.54784271384
2916,85711.6987722149
2917,149284.43826014322
2918,128747.5879223631
2919,235675.56149967824
